fcode,fname,Lat,Long,mGeoCode,sGeoCode,date_of_geocode
16685,St James Medical Clinic,-0.30445,35.80882,Taken with GPS Device,SARAM 2013,2013-04-08
14431,Elburgon Sub-District Hospital,-0.30606,35.80782,Taken with GPS Device,SARAM 2013,2013-04-10
15635,St Clare Dispensary,-0.29319,35.78881,Taken with GPS Device,SARAM 2013,2013-04-11
15213,Molo Medical Centre,-0.24423,35.72911,Taken with GPS Device,SARAM 2013,2013-04-08
15160,Mauche Medical Clinic,-0.51406,35.97443,Taken with GPS Device,SARAM 2013,2013-04-15
14924,Kiptagich Dispensary,-0.57055,35.61256,Taken with GPS Device,SARAM 2013,2013-04-12
16409,St Joseph Nursing home,-0.24752,35.72708,Taken with GPS Device,SARAM 2013,2013-04-08
16391,Korao Dispensary,-0.47666,35.58496,Taken with GPS Device,SARAM 2013,2013-04-16
15212,Molo District Hospital,-0.24724,35.73717,Taken with GPS Device,SARAM 2013,2013-04-05
16682,TonyMed Medical Clinic,-0.57171,35.61511,Taken with GPS Device,SARAM 2013,2013-04-12
14425,Eburru Dispensary,-0.64815,36.27082,Taken with GPS Device,SARAM 2013,2013-04-22
10951,Ragia Forest Dispensary,-0.79401,36.67618,Taken with GPS Device,SARAM 2013,2013-04-19
14430,Elburgon Nursing Home,-0.28593,35.75811,Taken with GPS Device,SARAM 2013,2013-04-14
15326,Ndoinet Dispensary,-0.41587,35.53701,Taken with GPS Device,SARAM 2013,2013-04-12
10060,Bethany Family Clinic,-0.30114,36.81861,Taken with GPS Device,SARAM 2013,2013-04-23
11178,Watuka Dispensary,-0.28565,36.76442,Taken with GPS Device,SARAM 2013,2013-04-11
10026,Amani Medical Clinic (Nyeri North),-0.30131,36.77104,Taken with GPS Device,SARAM 2013,2013-04-24
16684,Likia Dispensary,-0.53617,35.96688,Taken with GPS Device,SARAM 2013,2013-04-08
15651,St Martin De Porres (Static),-0.20174,35.69617,Taken with GPS Device,SARAM 2013,2013-04-19
15157,Mau Summit Medical Clinic,-0.16094,35.69458,Taken with GPS Device,SARAM 2013,2013-04-19
15257,Murkwijit Dipensary,1.2506,35.23969,Taken with GPS Device,SARAM 2013,2013-04-10
16403,Total Dispensary,-0.16958,35.68896,Taken with GPS Device,SARAM 2013,2013-04-19
15159,Mauche Dispensary,-0.51792,35.96225,Taken with GPS Device,SARAM 2013,2013-04-11
15398,Olenguruone Sub-District Hospital,-0.591,35.6856,Taken with GPS Device,SARAM 2013,2013-04-10
15578,Simotwo Dispensary (Keiyo),0.21973,35.53799,Taken with GPS Device,SARAM 2013,2013-04-14
15183,Metta Dispensary,-0.58,36.03273,Taken with GPS Device,SARAM 2013,2013-04-14
16395,Mwangate Dispensary,-0.44653,35.63753,Taken with GPS Device,SARAM 2013,2013-04-17
16683,Kuresoi Health Centre,-0.3019,35.53214,Taken with GPS Device,SARAM 2013,2013-04-15
17436,Uzima Medical Clinic,-0.77132,36.59995,Taken with GPS Device,SARAM 2013,2013-04-24
10440,Kamae Forest Dispensary,-0.84708,36.63782,Taken with GPS Device,SARAM 2013,2013-04-17
16399,Mukorombosi Dispensary,-0.31902,35.75342,Taken with GPS Device,SARAM 2013,2013-04-13
15156,Mau Narok Health Centre,-0.60151,36.00661,Taken with GPS Device,SARAM 2013,2013-04-12
16394,Githiriga Dispensary,-0.36102,35.63219,Taken with GPS Device,SARAM 2013,2013-04-16
16412,Mau-Narok Health Services,-0.60409,36.01218,Taken with GPS Device,SARAM 2013,2013-04-12
12003,Embori Farm Clinic,0.06661,37.34899,Taken with GPS Device,SARAM 2013,2013-04-18
16408,Kiamberiria Dispensary (CDF),-0.30488,35.69048,Taken with GPS Device,SARAM 2013,2013-04-13
15214,Molo South Dispensary,-0.34499,35.66171,Taken with GPS Device,SARAM 2013,2013-04-15
15162,Maximum Medical Services,-0.66937,35.94965,Taken with GPS Device,SARAM 2013,2013-04-13
14805,Karunga Dispensary,-0.40633,36.35059,Taken with GPS Device,SARAM 2013,2013-04-23
14668,Kamara Dispensary,-0.0965,35.67934,Taken with GPS Device,SARAM 2013,2013-04-18
18162,Parayon Dispensary,1.37317,35.40936,Taken with GPS Device,SARAM 2013,2013-05-08
15609,Sondany Dispensary,1.32569,35.42355,Taken with GPS Device,SARAM 2013,2013-04-15
15708,Tapach Dispensary,1.26193,35.41815,Taken with GPS Device,SARAM 2013,2013-04-14
16965,Kyau Dispensary,-1.74556,37.31365,Taken with GPS Device,SARAM 2013,2013-04-09
13834,Mulaha Dispensary,0.02967,34.15618,Taken with GPS Device,SARAM 2013,2013-05-12
15473,Ptoyo Dipensary,1.3919,35.14633,Taken with GPS Device,SARAM 2013,2013-04-12
15671,Star Medical Clinic,-0.31441,36.06868,Taken with GPS Device,SARAM 2013,2013-04-16
14880,Kimsaw Medical Clinic,-0.31623,36.06048,Taken with GPS Device,SARAM 2013,2013-04-08
18009,Algadir Medical Clinic,-0.29912,36.06766,Taken with GPS Device,SARAM 2013,2013-04-18
15476,Racecourse Clinic,-0.30867,36.06729,Taken with GPS Device,SARAM 2013,2013-04-17
15009,Langa Langa Health Centre,-0.29746,36.07421,Taken with GPS Device,SARAM 2013,2013-04-10
14545,Hekima Dispensary,-0.30357,36.08456,Taken with GPS Device,SARAM 2013,2013-04-15
15232,Mother Kevin Dispensary(catholic),-0.17924,36.03058,Taken with GPS Device,SARAM 2013,2013-04-11
14265,Bondeni Maternity,-0.29575,36.07952,Taken with GPS Device,SARAM 2013,2013-04-12
14263,Bondeni Dispensary (Nakuru Central),-0.29061,36.08127,Taken with GPS Device,SARAM 2013,2013-04-12
14886,Kings Medical Centre (delivarance) Nakuru,-0.29773,36.06935,Taken with GPS Device,SARAM 2013,2013-04-16
15637,St Elizabeth Nursing Home,-0.30091,36.07377,Taken with GPS Device,SARAM 2013,2013-04-18
18875,Hope World Wide Nakuru,-0.30012,36.07516,Taken with GPS Device,SARAM 2013,2013-04-16
14230,Baraka Maternity Home,-0.28909,36.07628,Taken with GPS Device,SARAM 2013,2013-04-10
14733,Kapkures Dispensary (Nakuru Central),-0.18642,36.0232,Taken with GPS Device,SARAM 2013,2013-04-11
15764,Valley Hospital,-0.28829,36.06366,Taken with GPS Device,SARAM 2013,2013-04-14
18378,CDN VCT,-0.29113,36.07229,Taken with GPS Device,SARAM 2013,2013-04-17
15376,Nyonjoro Medical Clinic   (Nakuru),-0.21613,36.12177,Taken with GPS Device,SARAM 2013,2013-04-10
18817,Avenue Health Care Nakuru,-0.28633,36.06528,Taken with GPS Device,SARAM 2013,2013-04-15
14207,Annex Hospital (Nakuru),-0.16938,36.04868,Taken with GPS Device,SARAM 2013,2013-05-15
14183,AAR Nakuru Clinic,-0.23285,36.04388,Taken with GPS Device,SARAM 2013,2013-04-10
14405,Dr Aluvaala Medical Clinic,-0.28489,36.07247,Taken with GPS Device,SARAM 2013,2013-04-17
15289,Nakuru War Memorial Hospital,-0.28205,36.08036,Taken with GPS Device,SARAM 2013,2013-04-19
14498,FITC Dispensary,-0.16941,36.03225,Taken with GPS Device,SARAM 2013,2013-04-04
15008,Lanet Health Centre,-0.29885,36.1385,Taken with GPS Device,SARAM 2013,2013-04-19
15324,Ndarugu (PCEA) Dispensary,-0.31662,36.06338,Taken with GPS Device,SARAM 2013,2013-04-12
14181,3KR Health Centre,-0.29656,36.14533,Taken with GPS Device,SARAM 2013,2013-04-17
17787,Fountain Medical clinic,-0.3233,36.14907,Taken with GPS Device,SARAM 2013,2013-04-08
18371,Meridian Medical Centre Nakuru,-0.2874,36.06969,Taken with GPS Device,SARAM 2013,2013-04-18
18172,Life Water Ndege Mobile Clinic,-0.30511,36.14737,Taken with GPS Device,SARAM 2013,2013-04-17
14423,Dr Wenyaa Clinic,-0.28352,36.07376,Taken with GPS Device,SARAM 2013,2013-04-08
15673,State House Dispensary (Nakuru),-0.28248,36.08357,Taken with GPS Device,SARAM 2013,2013-04-17
15006,Lalwet Dispensary,-0.20096,36.01553,Taken with GPS Device,SARAM 2013,2013-04-12
14225,Bangii Medical Clinic,-0.27787,36.00408,Taken with GPS Device,SARAM 2013,2013-04-12
10666,Lussigetti Health Centre,-1.28224,36.61255,Taken with GPS Device,SARAM 2013,2013-04-11
11093,Thigio Dispensary (Kiambu West),-1.1986,36.60476,Taken with GPS Device,SARAM 2013,2013-04-16
11063,St Paul University Dispensary,-1.14666,36.66491,Taken with GPS Device,SARAM 2013,2013-04-13
18836,Limuru Medical Clinic,-1.11425,36.61171,Taken with GPS Device,SARAM 2013,2013-04-26
17430,Enzai Afya Medical Clinic,-1.84136,37.31462,Taken with GPS Device,SARAM 2013,2013-04-11
12125,Kagoji Dispensary,-0.01617,37.57329,Taken with GPS Device,SARAM 2013,2013-04-08
12192,Kaongo Health Centre,-0.04146,37.72116,Taken with GPS Device,SARAM 2013,2013-04-10
14846,Kianjoya Dispensary,-0.5464,36.05672,Taken with GPS Device,SARAM 2013,2013-04-08
19800,Igwamiti Medical Clinic,-0.03999,36.29082,Taken with GPS Device,SARAM 2013,2013-04-17
15472,Psigor Dispensary,1.48316,35.46666,Taken with GPS Device,SARAM 2013,2013-05-07
17961,Kaki Family Medical Clinic,-0.17959,37.63352,Taken with GPS Device,SARAM 2013,2013-04-11
10358,Ithare Medical Clinic,-0.541657,37.3267,Taken with GPS Device,SARAM 2013,2013-04-03
12309,Kilala Health Centre,-1.76626,37.55628,Taken with GPS Device,SARAM 2013,2013-04-12
12669,Ntharene Medical Clinic,-0.11268,37.67279,Taken with GPS Device,SARAM 2013,2013-04-10
13478,Aneko Dispensary,-0.98,34.15,Taken with GPS Device,SARAM 2013,2013-05-12
13833,Muhuru Health Centre,-1.01294,34.1318,Taken with GPS Device,SARAM 2013,2013-04-24
14101,St Akidiva Memorial Hospital,-1.16889,34.451,Taken with GPS Device,SARAM 2013,2013-04-26
16271,Kumoni Dispensary,-1.00814,34.06897,Taken with GPS Device,SARAM 2013,2013-05-11
11814,St Emmanuel Medical Clinic,-4.03515,39.6296,Taken with GPS Device,SARAM 2013,2013-04-21
10076,Burguret Dispensary,-0.07358,36.99999,Taken with GPS Device,SARAM 2013,2013-04-17
15526,Sancta Maria Clinic,-1.36237,36.656,Taken with GPS Device,MOH,2013-10-24
15143,Mars Associate Medical Centre,-1.42619,36.69263,Taken with GPS Device,MOH,2013-10-24
15210,Moka Clinic,-1.42964,36.68723,Taken with GPS Device,MOH,2013-10-24
19142,Mabruk Medical Clinic,-2.54614,36.78717,Taken with GPS Device,MOH,2013-10-24
19049,Uzima Medical Clinic Namanga,-2.54803,36.78918,Taken with GPS Device,MOH,2013-10-24
19337,PCEA Karero Dispensary,-2.55055,36.79734,Taken with GPS Device,MOH,2013-10-24
17905,Ray Youth Consortium VCT ,-1.39298,36.93784,Taken with GPS Device,MOH,2013-10-22
17906,World Provision VCT,-1.45542,36.97468,Taken with GPS Device,MOH,2013-10-22
17952,New Hope VCT,-1.45817,36.97397,Taken with GPS Device,MOH,2013-10-22
12776,Stone Athi Medical Clinic,-1.47762,37.03787,Taken with GPS Device,MOH,2013-10-22
17163,Kavatanzou Dispensary,-1.80603,37.39606,Taken with GPS Device,MOH,2013-10-23
18352,University of Nairobi Centre of HIV Prevention and Research  Makindu Dice II,-2.27988,37.81828,Taken with GPS Device,MOH,2013-10-23
17637,Kipsugur Dispensary,0.21644,34.96535,Taken with GPS Device,SARAM 2013,2013-04-22
17639,Koibem Dispensary,0.159783,23.94258,Taken with GPS Device,SARAM 2013,2013-04-22
18898,Ladopharma Medical Centre,-1.07003,34.46935,Taken with GPS Device,MOH,2013-10-16
20012,Mama Clinic,-1.08419,34.43966,Taken with GPS Device,MOH,2013-10-16
